"","User_id","Age_yrs","Ethnicity","File.Name","User_task","id","Image.Size","File.Type","ISO","Light.Value","Megapixels","Aperture.Value","Brightness.Value","Exposure.Time","Sensing.Method","Shutter.Speed.Value","White.Balance","Camera.Model.Name","ExifTool.Version.Number","User_task_2","User_cam_utilization_rate","ASQ.reliabiltiy","CSUQ.satisfaction.reliabiltiy","Age","Age_yrs2","User_cam_utilization_rate2"
"662","User_566","(<18 or >65)","Black","User_566.jpg","image_scan",566," 2880x2160"," JPEG",150," 10.3"," 13.0"," 2.2"," -9.52"," 1/133"," One-chip color area"," 1/133"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.797,0.746,42,"(>=18 or <=65)",0.3925
"672","User_567","(>=18 or <=65)","Black","User_567.jpg","image_no_scan",567," 2880x2160"," JPEG",150," 10.3"," 13.0"," 2.2"," -9.52"," 1/133"," One-chip color area"," 1/133"," Auto"," LM-X220"," 12.29","new_camera_location",161,0.749,0.804,50,"(>=18 or <=65)",0.4025
"682","User_568","(<18 or >65)","White","User_568.jpg","image_scan",568," 2880x2160"," JPEG",150," 10.3"," 13.0"," 2.2"," -9.52"," 1/133"," One-chip color area"," 1/133"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.679,0.761,75,"(<18 or >65)",0.38
"692","User_569","(<18 or >65)","Black","User_569.jpg","image_no_scan",569," 2880x2160"," JPEG",150," 10.3"," 13.0"," 2.2"," -9.52"," 1/133"," One-chip color area"," 1/133"," Auto"," LM-X220"," 12.29","new_camera_location",179,0.626,0.772,33,"(>=18 or <=65)",0.4475
"702","User_570","(>=18 or <=65)","White","User_570.jpg","image_scan",570," 2880x2160"," JPEG",150," 10.4"," 13.0"," 2.2"," -9.52"," 1/133"," One-chip color area"," 1/137"," Auto"," LM-X220"," 12.29","existing_camera_location",176,0.816,0.751,66,"(<18 or >65)",0.44
"712","User_571","(<18 or >65)","Brown","User_571.jpg","image_no_scan",571," 2880x2160"," JPEG",150," 10.5"," 13.0"," 2.2"," -9.52"," 1/141"," One-chip color area"," 1/141"," Auto"," LM-X220"," 12.29","new_camera_location",169,0.652,0.774,45,"(>=18 or <=65)",0.4225
"722","User_572","(<18 or >65)","Brown","User_572.jpg","image_scan",572," 2880x2160"," JPEG",150," 10.5"," 13.0"," 2.2"," -9.52"," 1/1482"," One-chip color area"," 1/1482"," Auto"," LM-X220"," 12.29","existing_camera_location",180,0.784,0.88,33,"(>=18 or <=65)",0.45
"732","User_573","(>=18 or <=65)","Black","User_573.jpg","image_no_scan",573," 2880x2160"," JPEG",150," 10.5"," 13.0"," 2.2"," -9.52"," 1/149"," One-chip color area"," 1/149"," Auto"," LM-X220"," 12.29","new_camera_location",204,0.791,0.686,43,"(>=18 or <=65)",0.51
"742","User_574","(>=18 or <=65)","Brown","User_574.jpg","image_scan",574," 2880x2160"," JPEG",150," 10.6"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.753,0.628,16,"(<18 or >65)",0.4325
"752","User_575","(<18 or >65)","Brown","User_575.jpg","image_no_scan",575," 2880x2160"," JPEG",150," 10.7"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",180,0.672,0.719,23,"(>=18 or <=65)",0.45
"762","User_576","(<18 or >65)","White","User_576.jpg","image_scan",576," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",179,0.836,0.641,76,"(<18 or >65)",0.4475
"772","User_577","(<18 or >65)","White","User_577.jpg","image_no_scan",577," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",174,0.725,0.729,13,"(<18 or >65)",0.435
"782","User_578","(>=18 or <=65)","White","User_578.jpg","image_scan",578," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",177,0.705,0.799,13,"(<18 or >65)",0.4425
"792","User_579","(<18 or >65)","Black","User_579.jpg","image_no_scan",579," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",124,0.807,0.686,62,"(>=18 or <=65)",0.31
"802","User_580","(>=18 or <=65)","Black","User_580.jpg","image_scan",580," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",177,0.744,0.751,51,"(>=18 or <=65)",0.4425
"813","User_581","(>=18 or <=65)","Black","User_581.jpg","image_no_scan",581," 2880x2160"," JPEG",150," 10.8"," 13.0"," 2.2"," -9.52"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",135,0.653,0.77,76,"(<18 or >65)",0.3375
"822","User_582","(>=18 or <=65)","Black","User_582.jpg","image_scan",582," 2880x2160"," JPEG",150," 10.9"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",151,0.718,0.764,37,"(>=18 or <=65)",0.3775
"832","User_583","(>=18 or <=65)","Black","User_583.jpg","image_no_scan",583," 2880x2160"," JPEG",150," 10.9"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",141,0.687,0.694,82,"(<18 or >65)",0.3525
"842","User_584","(>=18 or <=65)","Black","User_584.jpg","image_scan",584," 2880x2160"," JPEG",150," 10.9"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",161,0.715,0.767,34,"(>=18 or <=65)",0.4025
"852","User_585","(<18 or >65)","White","User_585.jpg","image_no_scan",585," 2880x2160"," JPEG",150," 10.9"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",136,0.712,0.683,34,"(>=18 or <=65)",0.34
"862","User_586","(>=18 or <=65)","Brown","User_586.jpg","image_scan",586," 2880x2160"," JPEG",150," 10.9"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",176,0.821,0.857,12,"(<18 or >65)",0.44
"872","User_587","(<18 or >65)","Brown","User_587.jpg","image_no_scan",587," 2880x2160"," JPEG",150," 11.0"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",143,0.749,0.756,36,"(>=18 or <=65)",0.3575
"882","User_588","(>=18 or <=65)","Brown","User_588.jpg","image_scan",588," 2880x2160"," JPEG",150," 11.0"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",139,0.789,0.743,34,"(>=18 or <=65)",0.3475
"892","User_589","(<18 or >65)","White","User_589.jpg","image_no_scan",589," 2880x2160"," JPEG",150," 11.0"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",169,0.766,0.79,52,"(>=18 or <=65)",0.4225
"902","User_590","(>=18 or <=65)","Brown","User_590.jpg","image_scan",590," 2880x2160"," JPEG",150," 11.2"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",174,0.699,0.705,31,"(>=18 or <=65)",0.435
"913","User_591","(<18 or >65)","Brown","User_591.jpg","image_no_scan",591," 2880x2160"," JPEG",150," 11.4"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",155,0.739,0.958,74,"(<18 or >65)",0.3875
"922","User_592","(<18 or >65)","White","User_592.jpg","image_scan",592," 2880x2160"," JPEG",150," 11.5"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",188,0.84,0.892,15,"(<18 or >65)",0.47
"932","User_593","(>=18 or <=65)","White","User_593.jpg","image_no_scan",593," 2880x2160"," JPEG",150," 11.5"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.715,0.642,84,"(<18 or >65)",0.395
"942","User_594","(>=18 or <=65)","Brown","User_594.jpg","image_scan",594," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.68,0.781,73,"(<18 or >65)",0.3575
"952","User_595","(>=18 or <=65)","White","User_595.jpg","image_no_scan",595," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.02"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.72,0.86,75,"(<18 or >65)",0.4075
"962","User_596","(<18 or >65)","Black","User_596.jpg","image_scan",596," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.03"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",127,0.726,0.702,33,"(>=18 or <=65)",0.3175
"972","User_597","(<18 or >65)","Black","User_597.jpg","image_no_scan",597," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.09"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",141,0.873,0.927,66,"(<18 or >65)",0.3525
"982","User_598","(>=18 or <=65)","Black","User_598.jpg","image_scan",598," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.19"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",172,0.858,0.785,40,"(>=18 or <=65)",0.43
"992","User_599","(<18 or >65)","White","User_599.jpg","image_no_scan",599," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.21"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",134,0.74,0.754,80,"(<18 or >65)",0.335
"1002","User_600","(>=18 or <=65)","Brown","User_600.jpg","image_scan",600," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",137,0.697,0.801,50,"(>=18 or <=65)",0.3425
"1013","User_601","(<18 or >65)","Brown","User_601.jpg","image_no_scan",601," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",166,0.772,0.773,61,"(>=18 or <=65)",0.415
"1022","User_602","(<18 or >65)","Black","User_602.jpg","image_scan",602," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",147,0.791,0.692,44,"(>=18 or <=65)",0.3675
"1032","User_603","(>=18 or <=65)","Black","User_603.jpg","image_no_scan",603," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.33"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.725,0.865,64,"(>=18 or <=65)",0.42
"1042","User_604","(>=18 or <=65)","White","User_604.jpg","image_scan",604," 2880x2160"," JPEG",200," 11.8"," 13.0"," 2.2"," 0.33"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",175,0.848,0.825,33,"(>=18 or <=65)",0.4375
"1052","User_605","(<18 or >65)","Black","User_605.jpg","image_no_scan",605," 2880x2160"," JPEG",200," 11.9"," 13.0"," 2.2"," 0.42"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",159,0.686,0.726,63,"(>=18 or <=65)",0.3975
"1062","User_606","(>=18 or <=65)","Black","User_606.jpg","image_scan",606," 2880x2160"," JPEG",200," 11.9"," 13.0"," 2.2"," 0.43"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",145,0.636,0.767,61,"(>=18 or <=65)",0.3625
"1072","User_607","(<18 or >65)","Brown","User_607.jpg","image_no_scan",607," 2880x2160"," JPEG",2050," 11.9"," 13.0"," 2.2"," 0.45"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",147,0.811,0.797,78,"(<18 or >65)",0.3675
"1082","User_608","(>=18 or <=65)","Brown","User_608.jpg","image_scan",608," 2880x2160"," JPEG",2100," 11.9"," 13.0"," 2.2"," 0.48"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",132,0.775,0.678,32,"(>=18 or <=65)",0.33
"1092","User_609","(>=18 or <=65)","Black","User_609.jpg","image_no_scan",609," 2880x2160"," JPEG",2200," 11.9"," 13.0"," 2.2"," 0.48"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",145,0.695,0.701,46,"(>=18 or <=65)",0.3625
"1102","User_610","(>=18 or <=65)","Black","User_610.jpg","image_scan",610," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.49"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",170,0.664,0.684,32,"(>=18 or <=65)",0.425
"1113","User_611","(<18 or >65)","Brown","User_611.jpg","image_no_scan",611," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.5"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",143,0.698,0.703,62,"(>=18 or <=65)",0.3575
"1122","User_612","(>=18 or <=65)","White","User_612.jpg","image_scan",612," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.5"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",181,0.819,0.791,26,"(>=18 or <=65)",0.4525
"1132","User_613","(>=18 or <=65)","Black","User_613.jpg","image_no_scan",613," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.54"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",177,0.736,0.753,40,"(>=18 or <=65)",0.4425
"1142","User_614","(>=18 or <=65)","Black","User_614.jpg","image_scan",614," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.55"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",141,0.801,0.676,63,"(>=18 or <=65)",0.3525
"1152","User_615","(>=18 or <=65)","Black","User_615.jpg","image_no_scan",615," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.66"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",188,0.699,0.562,78,"(<18 or >65)",0.47
"1162","User_616","(>=18 or <=65)","Brown","User_616.jpg","image_scan",616," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.66"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.763,0.749,50,"(>=18 or <=65)",0.4175
"1172","User_617","(<18 or >65)","Black","User_617.jpg","image_no_scan",617," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.68"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",171,0.762,0.851,49,"(>=18 or <=65)",0.4275
"1182","User_618","(>=18 or <=65)","Black","User_618.jpg","image_scan",618," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.68"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",162,0.665,0.761,44,"(>=18 or <=65)",0.405
"1192","User_619","(>=18 or <=65)","Brown","User_619.jpg","image_no_scan",619," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.7"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",133,0.715,0.927,73,"(<18 or >65)",0.3325
"1202","User_620","(<18 or >65)","White","User_620.jpg","image_scan",620," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.71"," 1/154"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.704,0.833,68,"(<18 or >65)",0.4175
"1213","User_621","(<18 or >65)","White","User_621.jpg","image_no_scan",621," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.73"," 1/154"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",150,0.706,0.727,25,"(>=18 or <=65)",0.375
"1222","User_622","(>=18 or <=65)","White","User_622.jpg","image_scan",622," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.78"," 1/158"," One-chip color area"," 1/154"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.698,0.776,77,"(<18 or >65)",0.3925
"1232","User_623","(>=18 or <=65)","White","User_623.jpg","image_no_scan",623," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.8"," 1/1625"," One-chip color area"," 1/154"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.749,0.819,37,"(>=18 or <=65)",0.405
"1242","User_624","(<18 or >65)","Brown","User_624.jpg","image_scan",624," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.8"," 1/1625"," One-chip color area"," 1/158"," Auto"," LM-X220"," 12.29","existing_camera_location",153,0.748,0.811,18,"(>=18 or <=65)",0.3825
"1252","User_625","(>=18 or <=65)","Black","User_625.jpg","image_no_scan",625," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.81"," 1/1625"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","new_camera_location",142,0.755,0.725,61,"(>=18 or <=65)",0.355
"1262","User_626","(<18 or >65)","White","User_626.jpg","image_scan",626," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.83"," 1/1625"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","existing_camera_location",166,0.83,0.721,42,"(>=18 or <=65)",0.415
"1272","User_627","(>=18 or <=65)","White","User_627.jpg","image_no_scan",627," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.84"," 1/1680"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","new_camera_location",164,0.791,0.773,57,"(>=18 or <=65)",0.41
"1282","User_628","(>=18 or <=65)","White","User_628.jpg","image_scan",628," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.85"," 1/17"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","existing_camera_location",182,0.731,0.718,66,"(<18 or >65)",0.455
"1292","User_629","(<18 or >65)","White","User_629.jpg","image_no_scan",629," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.89"," 1/17"," One-chip color area"," 1/1679"," Auto"," LM-X220"," 12.29","new_camera_location",164,0.705,0.747,65,"(<18 or >65)",0.41
"1302","User_630","(<18 or >65)","Brown","User_630.jpg","image_scan",630," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.93"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",133,0.735,0.719,73,"(<18 or >65)",0.3325
"1312","User_631","(>=18 or <=65)","Black","User_631.jpg","image_no_scan",631," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.93"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.801,0.73,73,"(<18 or >65)",0.4125
"1321","User_632","(<18 or >65)","White","User_632.jpg","image_scan",632," 2880x2160"," JPEG",2200," 12.4"," 13.0"," 2.2"," 0.94"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.685,0.843,81,"(<18 or >65)",0.3575
"1331","User_633","(<18 or >65)","Brown","User_633.jpg","image_no_scan",633," 2880x2160"," JPEG",2200," 12.4"," 13.0"," 2.2"," 1.03"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",179,0.805,0.821,36,"(>=18 or <=65)",0.4475
"1341","User_634","(<18 or >65)","Black","User_634.jpg","image_scan",634," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.04"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.739,0.776,68,"(<18 or >65)",0.37
"1351","User_635","(<18 or >65)","White","User_635.jpg","image_no_scan",635," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.07"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",141,0.688,0.847,67,"(<18 or >65)",0.3525
"1361","User_636","(<18 or >65)","White","User_636.jpg","image_scan",636," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.08"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.728,0.754,54,"(>=18 or <=65)",0.42
"1371","User_637","(<18 or >65)","Black","User_637.jpg","image_no_scan",637," 2880x2160"," JPEG",250," 12.4"," 4.9"," 2.2"," 1.09"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.833,0.661,81,"(<18 or >65)",0.395
"1381","User_638","(>=18 or <=65)","Black","User_638.jpg","image_scan",638," 2880x2160"," JPEG",250," 12.4"," 4.9"," 2.2"," 1.11"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",143,0.8,0.653,22,"(>=18 or <=65)",0.3575
"1391","User_639","(>=18 or <=65)","White","User_639.jpg","image_no_scan",639," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.15"," 1/173"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",140,0.737,0.832,12,"(<18 or >65)",0.35
"1401","User_640","(>=18 or <=65)","Black","User_640.jpg","image_scan",640," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.19"," 1/1737"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",159,0.704,0.792,71,"(<18 or >65)",0.3975
"1412","User_641","(>=18 or <=65)","Black","User_641.jpg","image_no_scan",641," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.24"," 1/1737"," One-chip color area"," 1/1737"," Auto"," LM-X220"," 12.29","new_camera_location",124,0.724,0.7,39,"(>=18 or <=65)",0.31
"1421","User_642","(<18 or >65)","Brown","User_642.jpg","image_scan",642," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.28"," 1/1737"," One-chip color area"," 1/1737"," Auto"," LM-X220"," 12.29","existing_camera_location",167,0.789,0.696,80,"(<18 or >65)",0.4175
